BMI088 initialized
motor_driver: init (motors disabled by default)
motor_driver: VELOCITY CLOSED-LOOP mode (ESP-side position control)
motor_driver: enabled=NO
motor_driver: encoder LEFT_ID=8 pos=0
motor_driver: encoder RIGHT_ID=7 pos=0
BALANCER: controller initialized (Kp=26.0000 Ki=1.1500 Kd=0.8500 deadband=0.0200)
TUNING: loaded persisted gyro_bias rad/s = 0.002814, 0.006259, -0.000865
TUNING: synced persisted gyro_bias from imu calibration (rad/s = 0.001816, 0.006141, -0.000304)
IMU tasks started
BOOT DEBUG: setup complete, entering main loop

== Main Menu ==
  1 - Calibration (BMI088)
  2 - Motor control
  3 - Madgwick tuning
  5 - Balancer (PID)
  4 - Log channels
  0 - Exit menu
RX: TUNING START 10000
timestamp_ms,pitch_deg,pitch_rad,pitch_rate_deg,pitch_rate_rad,ax,ay,az,gx,gy,gz,temp_C,left_cmd,right_cmd
19735,0.950859,0.016596,0.014674,0.000256,-0.134452,0.260267,-9.740129,0.001748,-0.001391,0.000606,24.750,0.000000,0.000000
19741,0.951804,0.016612,0.157379,0.002747,-0.170367,0.267450,-9.826324,0.004927,-0.002442,-0.000465,24.750,0.000000,0.000000
19747,0.951969,0.016615,0.027481,0.000480,-0.141635,0.281816,-9.783226,0.003812,-0.001352,0.000605,24.750,0.000000,0.000000
19753,0.952114,0.016618,0.024208,0.000423,-0.141635,0.245902,-9.811958,0.001644,-0.001339,0.001664,24.750,0.000000,0.000000
19759,0.951359,0.016604,-0.125843,-0.002196,-0.127270,0.253085,-9.754495,-0.000504,0.000805,-0.001549,24.750,0.000000,0.000000
19765,0.950523,0.016590,-0.139343,-0.002432,-0.148818,0.253085,-9.776044,-0.000498,0.001862,0.000597,24.750,0.000000,0.000000
19771,0.950899,0.016596,0.062699,0.001094,-0.156001,0.281816,-9.754495,-0.000493,-0.001352,0.000591,24.750,0.000000,0.000000
19777,0.950497,0.016589,-0.067039,-0.001170,-0.127270,0.224353,-9.819140,0.001642,-0.000273,-0.000480,24.750,0.000000,0.000000
19783,0.949769,0.016577,-0.121343,-0.002118,-0.156001,0.267450,-9.840690,0.000560,0.001860,-0.001540,24.750,0.000000,0.000000
19789,0.949310,0.016569,-0.076502,-0.001335,-0.148818,0.238719,-9.776044,-0.000511,0.000776,0.000606,24.750,0.000000,0.000000
19795,0.949889,0.016579,0.096565,0.001685,-0.170367,0.238719,-9.740129,0.001625,-0.001362,0.001665,24.750,0.000000,0.000000
19801,0.950495,0.016589,0.100959,0.001762,-0.199098,0.231536,-9.797592,0.000544,-0.000283,0.000583,24.750,0.000000,0.000000
19807,0.951182,0.016601,0.114495,0.001998,-0.177550,0.296182,-9.754495,0.003734,-0.001346,-0.000488,24.750,0.000000,0.000000
19813,0.952867,0.016631,0.280874,0.004902,-0.170367,0.245902,-9.840690,0.005827,-0.004528,-0.003679,24.750,0.000000,0.000000
19819,0.953151,0.016636,0.047295,0.000825,-0.177550,0.281816,-9.797592,0.000443,-0.000222,-0.000446,24.750,0.000000,0.000000
19825,0.953420,0.016640,0.044912,0.000784,-0.177550,0.245902,-9.776044,0.000438,-0.000219,0.001689,24.750,0.000000,0.000000
19831,0.953930,0.016649,0.084986,0.001483,-0.141635,0.217170,-9.797592,-0.000632,-0.002348,-0.000459,24.750,0.000000,0.000000
19837,0.953332,0.016639,-0.099696,-0.001740,-0.141635,0.281816,-9.797592,-0.003821,0.000872,-0.000454,24.750,0.000000,0.000000
19843,0.953328,0.016639,-0.000658,-0.000011,-0.156001,0.303365,-9.740129,-0.003783,-0.000203,-0.001515,24.750,0.000000,0.000000
19849,0.953547,0.016643,0.036463,0.000636,-0.199098,0.253085,-9.740129,-0.000549,0.000865,0.000631,24.750,0.000000,0.000000
19855,0.954486,0.016659,0.156543,0.002732,-0.199098,0.253085,-9.790409,0.002652,-0.001274,0.000624,24.750,0.000000,0.000000
19861,0.953895,0.016649,-0.098575,-0.001720,-0.141635,0.281816,-9.761678,0.000495,0.000869,-0.000447,24.750,0.000000,0.000000
19867,0.953540,0.016642,-0.059159,-0.001033,-0.184732,0.188439,-9.761678,-0.001640,0.001926,0.000623,24.750,0.000000,0.000000
19873,0.953431,0.016641,-0.018143,-0.000317,-0.148818,0.245902,-9.747313,-0.001624,-0.000224,-0.000449,24.750,0.000000,0.000000
19879,0.953976,0.016650,0.090820,0.001585,-0.170367,0.217170,-9.811958,0.000523,-0.001287,-0.000444,24.750,0.000000,0.000000
19885,0.954099,0.016652,0.020633,0.000360,-0.141635,0.245902,-9.783226,0.000518,-0.001275,0.001691,24.750,0.000000,0.000000
19891,0.953815,0.016647,-0.047420,-0.000828,-0.163184,0.324913,-9.711398,0.002643,0.000869,0.000608,24.750,0.000000,0.000000
19897,0.954389,0.016657,0.095658,0.001670,-0.170367,0.260267,-9.740129,0.001551,-0.001270,-0.002594,24.750,0.000000,0.000000
19903,0.954749,0.016664,0.060084,0.001049,-0.156001,0.253085,-9.804775,0.003666,-0.001258,-0.003633,24.750,0.000000,0.000000
19909,0.954971,0.016667,0.036926,0.000644,-0.148818,0.274633,-9.826324,0.001499,-0.001245,-0.000401,24.750,0.000000,0.000000
19915,0.954616,0.016661,-0.059195,-0.001033,-0.134452,0.281816,-9.754495,0.000419,-0.000167,0.001734,24.750,0.000000,0.000000
19921,0.955164,0.016671,0.091425,0.001596,-0.120087,0.224353,-9.768861,0.004676,-0.003362,0.000651,24.750,0.000000,0.000000
19927,0.955856,0.016683,0.115348,0.002013,-0.156001,0.231536,-9.732946,0.004629,-0.002263,-0.000421,24.750,0.000000,0.000000
19933,0.955726,0.016681,-0.021665,-0.000378,-0.177550,0.224353,-9.768861,0.002452,0.000956,0.000649,24.750,0.000000,0.000000
19939,0.955928,0.016684,0.033635,0.000587,-0.148818,0.260267,-9.768861,-0.003964,-0.001184,0.000642,24.750,0.000000,0.000000
19945,0.955981,0.016685,0.008733,0.000152,-0.163184,0.267450,-9.725763,-0.007120,-0.000107,-0.000429,24.750,0.000000,0.000000
19951,0.956360,0.016692,0.063197,0.001103,-0.163184,0.274633,-9.811958,0.002538,-0.001171,0.001706,24.750,0.000000,0.000000
19957,0.957052,0.016704,0.115295,0.002012,-0.156001,0.238719,-9.747313,0.004644,-0.002225,-0.002573,24.750,0.000000,0.000000
19963,0.958224,0.016724,0.195318,0.003409,-0.191915,0.267450,-9.740129,0.002467,-0.002203,-0.000416,24.750,0.000000,0.000000
19969,0.958598,0.016731,0.062343,0.001088,-0.163184,0.238719,-9.768861,-0.003950,-0.001115,0.000653,24.750,0.000000,0.000000
19975,0.958286,0.016725,-0.051920,-0.000906,-0.141635,0.217170,-9.826324,-0.002845,-0.000039,0.000647,24.750,0.000000,0.000000
19981,0.957899,0.016718,-0.064460,-0.001125,-0.134452,0.224353,-9.747313,-0.000686,-0.000039,-0.000425,24.750,0.000000,0.000000
19987,0.958132,0.016723,0.038793,0.000677,-0.177550,0.231536,-9.740129,-0.000679,-0.000038,-0.001486,24.750,0.000000,0.000000
19993,0.957755,0.016716,-0.062788,-0.001096,-0.134452,0.231536,-9.790409,0.001458,-0.000038,-0.002537,24.750,0.000000,0.000000
19999,0.957466,0.016711,-0.048220,-0.000842,-0.141635,0.267450,-9.768861,-0.000687,-0.000037,-0.000381,24.750,0.000000,0.000000
20005,0.957101,0.016705,-0.060760,-0.001060,-0.163184,0.231536,-9.783226,-0.001745,0.001028,0.000688,24.750,0.000000,0.000000
20011,0.957251,0.016707,0.024884,0.000434,-0.120087,0.245902,-9.740129,0.000403,-0.002178,-0.000384,24.750,0.000000,0.000000
20017,0.957813,0.016717,0.093773,0.001637,-0.177550,0.231536,-9.797592,-0.000667,-0.001091,0.000685,24.750,0.000000,0.000000
20023,0.957874,0.016718,0.010156,0.000177,-0.141635,0.238719,-9.761678,-0.002791,-0.001080,0.000679,24.750,0.000000,0.000000
20029,0.956250,0.016690,-0.270664,-0.004724,-0.127270,0.202805,-9.790409,-0.000632,0.003192,0.001737,24.750,0.000000,0.000000
20035,0.955671,0.016680,-0.096512,-0.001684,-0.199098,0.217170,-9.747313,-0.000626,0.003160,0.000654,24.750,0.000000,0.000000
20041,0.955286,0.016673,-0.064140,-0.001119,-0.134452,0.310547,-9.819140,0.001511,-0.000067,-0.000417,24.750,0.000000,0.000000
20047,0.954478,0.016659,-0.134718,-0.002351,-0.156001,0.267450,-9.790409,0.003627,0.002064,-0.000413,24.750,0.000000,0.000000
20053,0.953776,0.016647,-0.117038,-0.002043,-0.163184,0.195622,-9.768861,0.001460,0.002043,0.000656,24.750,0.000000,0.000000
20059,0.954202,0.016654,0.071094,0.001241,-0.163184,0.238719,-9.754495,0.003576,-0.001173,-0.001481,24.750,0.000000,0.000000
20065,0.954566,0.016660,0.060600,0.001058,-0.134452,0.238719,-9.804775,0.005671,-0.002227,-0.000401,24.750,0.000000,0.000000
20071,0.955219,0.016672,0.108767,0.001898,-0.156001,0.253085,-9.783226,0.000287,-0.002204,0.000668,24.750,0.000000,0.000000
20077,0.955359,0.016674,0.023372,0.000408,-0.120087,0.253085,-9.776044,0.001350,-0.002182,0.000662,24.750,0.000000,0.000000
20083,0.956094,0.016687,0.122445,0.002137,-0.163184,0.310547,-9.790409,0.002402,-0.002161,0.000655,24.750,0.000000,0.000000
20089,0.956693,0.016697,0.099963,0.001745,-0.127270,0.238719,-9.776044,0.002378,-0.003204,-0.000417,24.750,0.000000,0.000000
20095,0.958550,0.016730,0.309440,0.005401,-0.191915,0.253085,-9.761678,0.002354,-0.004237,0.000653,24.750,0.000000,0.000000
20101,0.959003,0.016738,0.075488,0.001318,-0.170367,0.238719,-9.768861,0.004461,-0.000999,-0.001484,24.750,0.000000,0.000000
20107,0.959300,0.016743,0.049554,0.000865,-0.184732,0.238719,-9.754495,0.002286,0.000076,-0.002535,24.750,0.000000,0.000000
20113,0.958933,0.016737,-0.061223,-0.001069,-0.141635,0.296182,-9.804775,0.000132,0.000075,0.002817,24.750,0.000000,0.000000
20119,0.957950,0.016719,-0.163853,-0.002860,-0.148818,0.224353,-9.826324,0.001196,0.002205,0.000658,24.750,0.000000,0.000000
20125,0.956066,0.016687,-0.313886,-0.005478,-0.134452,0.253085,-9.754495,-0.002012,0.004314,-0.000414,24.750,0.000000,0.000000
20131,0.955788,0.016682,-0.046335,-0.000809,-0.170367,0.231536,-9.754495,0.005466,0.001075,0.001721,24.750,0.000000,0.000000
20137,0.955683,0.016680,-0.017591,-0.000307,-0.156001,0.238719,-9.776044,0.003280,-0.000001,0.000639,24.750,0.000000,0.000000
20143,0.955339,0.016674,-0.057238,-0.000999,-0.141635,0.245902,-9.819140,0.001117,-0.000001,0.003828,24.750,0.000000,0.000000
20149,0.956311,0.016691,0.161897,0.002826,-0.177550,0.296182,-9.761678,0.002171,-0.002132,-0.003667,24.750,0.000000,0.000000
20155,0.956689,0.016697,0.063090,0.001101,-0.163184,0.195622,-9.747313,0.002149,-0.001045,-0.001500,24.750,0.000000,0.000000
20161,0.956278,0.016690,-0.068515,-0.001196,-0.134452,0.260267,-9.768861,-0.000003,0.000030,-0.000420,24.750,0.000000,0.000000
20167,0.955833,0.016682,-0.074172,-0.001295,-0.156001,0.245902,-9.725763,0.002128,0.001095,-0.002546,24.750,0.000000,0.000000
20173,0.955947,0.016684,0.018872,0.000329,-0.170367,0.238719,-9.790409,0.001041,0.000019,-0.002521,24.750,0.000000,0.000000
20179,0.955667,0.016680,-0.046620,-0.000814,-0.170367,0.238719,-9.747313,-0.002165,0.001084,0.001766,24.750,0.000000,0.000000
20185,0.955719,0.016680,0.008751,0.000153,-0.141635,0.152524,-9.747313,-0.003209,-0.001057,0.001748,24.750,0.000000,0.000000
20191,0.957760,0.016716,0.340158,0.005937,-0.256561,0.238719,-9.754495,0.000019,-0.002112,0.000665,24.750,0.000000,0.000000
20197,0.958515,0.016729,0.125754,0.002195,-0.191915,0.231536,-9.747313,-0.001046,-0.001025,0.000659,24.750,0.000000,0.000000
20203,0.958848,0.016735,0.055495,0.000969,-0.163184,0.267450,-9.754495,0.000030,-0.001015,0.001717,24.750,0.000000,0.000000
20209,0.958759,0.016734,-0.014763,-0.000258,-0.184732,0.245902,-9.747313,0.000029,0.001126,0.000635,24.750,0.000000,0.000000
20215,0.957911,0.016719,-0.141335,-0.002467,-0.105721,0.260267,-9.790409,-0.002102,0.000049,0.001694,24.750,0.000000,0.000000
20221,0.957800,0.016717,-0.018498,-0.000323,-0.156001,0.281816,-9.783226,-0.001015,0.000048,-0.001519,24.750,0.000000,0.000000
20227,0.957397,0.016710,-0.067181,-0.001173,-0.163184,0.217170,-9.783226,0.001125,0.001113,0.001692,24.750,0.000000,0.000000
20233,0.957006,0.016703,-0.065243,-0.001139,-0.163184,0.245902,-9.754495,-0.001016,0.001102,0.001675,24.750,0.000000,0.000000
20239,0.956885,0.016701,-0.020117,-0.000351,-0.156001,0.245902,-9.790409,0.001124,0.000026,0.000593,24.750,0.000000,0.000000
20245,0.955888,0.016683,-0.166219,-0.002901,-0.170367,0.253085,-9.711398,-0.001017,0.003221,0.000587,24.750,0.000000,0.000000
20251,0.955517,0.016677,-0.061721,-0.001077,-0.163184,0.260267,-9.783226,0.001123,0.001059,0.000581,24.750,0.000000,0.000000
20257,0.954291,0.016656,-0.204301,-0.003566,-0.127270,0.231536,-9.776044,-0.003149,0.002113,-0.000490,24.750,0.000000,0.000000
20263,0.953287,0.016638,-0.167411,-0.002922,-0.141635,0.267450,-9.776044,-0.003118,0.002092,-0.001550,24.750,0.000000,0.000000
20269,0.953832,0.016648,0.090802,0.001585,-0.199098,0.267450,-9.776044,0.000109,-0.000059,-0.001535,24.750,0.000000,0.000000
20275,0.953822,0.016647,-0.001636,-0.000029,-0.134452,0.260267,-9.783226,0.000108,-0.001124,-0.000454,24.750,0.000000,0.000000
20281,0.953567,0.016643,-0.042457,-0.000741,-0.170367,0.245902,-9.761678,-0.004154,0.001018,0.001681,24.750,0.000000,0.000000
20287,0.953687,0.016645,0.019975,0.000349,-0.170367,0.245902,-9.783226,-0.001982,-0.000058,0.000599,24.750,0.000000,0.000000
20293,0.953222,0.016637,-0.077569,-0.001354,-0.156001,0.303365,-9.732946,-0.000897,0.001008,0.003789,24.750,0.000000,0.000000
20299,0.952980,0.016633,-0.040305,-0.000703,-0.170367,0.245902,-9.783226,-0.000888,0.000998,0.000555,24.750,0.000000,0.000000
20305,0.952937,0.016632,-0.007150,-0.000125,-0.156001,0.274633,-9.768861,-0.000879,-0.000077,-0.002646,24.750,0.000000,0.000000
20311,0.952306,0.016621,-0.105192,-0.001836,-0.141635,0.238719,-9.776044,0.000195,0.000989,-0.000489,24.750,0.000000,0.000000
20317,0.951855,0.016613,-0.075150,-0.001312,-0.156001,0.288999,-9.768861,-0.001937,0.000979,0.002712,24.750,0.000000,0.000000
20323,0.950857,0.016596,-0.166397,-0.002904,-0.141635,0.238719,-9.783226,-0.001918,0.002035,0.000554,24.750,0.000000,0.000000
20329,0.949912,0.016579,-0.157432,-0.002748,-0.170367,0.260267,-9.754495,-0.002964,0.003080,0.000548,24.750,0.000000,0.000000
20335,0.949775,0.016577,-0.022785,-0.000398,-0.148818,0.224353,-9.754495,-0.000804,-0.000147,0.000543,24.750,0.000000,0.000000
20341,0.949435,0.016571,-0.056651,-0.000989,-0.134452,0.238719,-9.804775,-0.002926,-0.000146,-0.000528,24.750,0.000000,0.000000
20347,0.949405,0.016570,-0.005105,-0.000089,-0.156001,0.267450,-9.732946,-0.003962,-0.000144,0.000543,24.750,0.000000,0.000000
20353,0.948477,0.016554,-0.154675,-0.002700,-0.170367,0.267450,-9.776044,-0.001792,0.003053,-0.000528,24.750,0.000000,0.000000
20359,0.947690,0.016540,-0.131108,-0.002288,-0.177550,0.274633,-9.740129,-0.000709,0.003023,-0.002653,24.750,0.000000,0.000000
20365,0.946737,0.016524,-0.158837,-0.002772,-0.141635,0.245902,-9.790409,-0.002832,0.001927,0.000569,24.750,0.000000,0.000000
20371,0.947121,0.016530,0.063980,0.001117,-0.184732,0.231536,-9.754495,0.000392,-0.000223,0.002694,24.750,0.000000,0.000000
20377,0.946674,0.016523,-0.074545,-0.001301,-0.177550,0.296182,-9.776044,-0.002808,0.001910,0.001602,24.750,0.000000,0.000000
20383,0.946403,0.016518,-0.045037,-0.000786,-0.163184,0.245902,-9.754495,-0.003845,0.000826,0.001586,24.750,0.000000,0.000000
20389,0.946384,0.016518,-0.003184,-0.000056,-0.127270,0.267450,-9.790409,-0.001676,-0.001313,-0.001626,24.750,0.000000,0.000000
20395,0.946788,0.016525,0.067252,0.001174,-0.156001,0.274633,-9.725763,0.001536,-0.001300,-0.002675,24.750,0.000000,0.000000
20401,0.946772,0.016524,-0.002704,-0.000047,-0.127270,0.245902,-9.718580,-0.001675,-0.001287,-0.001583,24.750,0.000000,0.000000
20407,0.948140,0.016548,0.228082,0.003981,-0.199098,0.260267,-9.790409,0.001538,-0.002340,-0.004763,24.750,0.000000,0.000000
20413,0.949046,0.016564,0.150976,0.002635,-0.170367,0.245902,-9.833507,0.003653,-0.002316,-0.000454,24.750,0.000000,0.000000
20419,0.948467,0.016554,-0.096548,-0.001685,-0.170367,0.217170,-9.761678,-0.001710,0.001968,0.002746,24.750,0.000000,0.000000
20425,0.948133,0.016548,-0.055566,-0.000970,-0.134452,0.238719,-9.754495,-0.003823,-0.000182,0.001653,24.750,0.000000,0.000000
20431,0.948790,0.016560,0.109443,0.001910,-0.177550,0.274633,-9.761678,0.001541,-0.001246,-0.000494,24.750,0.000000,0.000000
20437,0.949652,0.016575,0.143701,0.002508,-0.191915,0.267450,-9.761678,0.001526,-0.001233,-0.001554,24.750,0.000000,0.000000
20443,0.949985,0.016580,0.055566,0.000970,-0.156001,0.281816,-9.754495,0.001511,-0.001221,0.000592,24.750,0.000000,0.000000
20449,0.950117,0.016583,0.022002,0.000384,-0.141635,0.238719,-9.725763,0.002561,-0.001209,0.000586,24.750,0.000000,0.000000
20455,0.950055,0.016582,-0.010459,-0.000183,-0.156001,0.281816,-9.804775,-0.001726,-0.000131,0.001646,24.750,0.000000,0.000000
20461,0.948998,0.016563,-0.176198,-0.003075,-0.163184,0.260267,-9.790409,-0.003839,0.003066,0.001629,24.750,0.000000,0.000000
20467,0.950084,0.016582,0.181089,0.003161,-0.235012,0.253085,-9.747313,0.003656,-0.000161,0.000547,24.750,0.000000,0.000000
20473,0.949723,0.016576,-0.060227,-0.001051,-0.134452,0.267450,-9.790409,-0.003838,-0.000159,0.002673,24.750,0.000000,0.000000
20479,0.949828,0.016578,0.017485,0.000305,-0.191915,0.202805,-9.768861,0.000462,0.000908,0.000515,24.750,0.000000,0.000000
20485,0.948780,0.016559,-0.174543,-0.003046,-0.134452,0.224353,-9.761678,0.006849,0.001964,-0.001620,24.750,0.000000,0.000000
20491,0.947901,0.016544,-0.146529,-0.002557,-0.120087,0.253085,-9.790409,-0.000676,0.000879,-0.001604,24.750,0.000000,0.000000
20497,0.947540,0.016538,-0.060138,-0.001050,-0.156001,0.267450,-9.790409,-0.000670,0.000870,-0.002654,24.750,0.000000,0.000000
20503,0.947942,0.016545,0.066897,0.001168,-0.184732,0.224353,-9.761678,0.000402,-0.000204,-0.000496,24.750,0.000000,0.000000
20509,0.949053,0.016564,0.185198,0.003232,-0.184732,0.267450,-9.804775,0.001464,-0.002332,0.000574,24.750,0.000000,0.000000
20515,0.948950,0.016562,-0.017182,-0.000300,-0.148818,0.274633,-9.783226,0.001449,-0.000178,-0.002628,24.750,0.000000,0.000000
20521,0.948425,0.016553,-0.087530,-0.001528,-0.199098,0.274633,-9.790409,-0.004957,0.003019,0.000594,24.750,0.000000,0.000000
20527,0.948034,0.016546,-0.065171,-0.001137,-0.156001,0.288999,-9.768861,-0.000647,0.000859,0.001654,24.750,0.000000,0.000000
20533,0.948602,0.016556,0.094680,0.001652,-0.170367,0.209987,-9.761678,0.002556,-0.001280,-0.000493,24.750,0.000000,0.000000
20539,0.948378,0.016552,-0.037246,-0.000650,-0.141635,0.245902,-9.790409,0.003596,-0.000202,0.000577,24.750,0.000000,0.000000
20545,0.949290,0.016568,0.151989,0.002653,-0.170367,0.224353,-9.790409,0.002494,-0.002331,0.000571,24.750,0.000000,0.000000
20551,0.949607,0.016574,0.052809,0.000922,-0.156001,0.260267,-9.783226,0.000339,-0.001242,0.002696,24.750,0.000000,0.000000
20557,0.950085,0.016582,0.079632,0.001390,-0.141635,0.260267,-9.776044,0.000335,-0.002295,0.002669,24.750,0.000000,0.000000
20563,0.949449,0.016571,-0.105921,-0.001849,-0.112904,0.224353,-9.811958,0.003528,-0.000142,-0.001619,24.750,0.000000,0.000000
20569,0.950512,0.016590,0.177105,0.003091,-0.206281,0.238719,-9.732946,0.003493,-0.001206,-0.001603,24.750,0.000000,0.000000
20575,0.949529,0.016572,-0.163782,-0.002859,-0.141635,0.238719,-9.776044,-0.000803,0.002002,0.000544,24.750,0.000000,0.000000
20581,0.949683,0.016575,0.025613,0.000447,-0.170367,0.224353,-9.776044,0.000270,-0.000148,0.001604,24.750,0.000000,0.000000
20587,0.950629,0.016592,0.157681,0.002752,-0.199098,0.288999,-9.790409,0.001332,-0.001212,-0.001608,24.750,0.000000,0.000000
20593,0.950123,0.016583,-0.084275,-0.001471,-0.148818,0.209987,-9.783226,0.002384,0.000931,-0.000527,24.750,0.000000,0.000000
20599,0.950274,0.016585,0.025169,0.000439,-0.170367,0.260267,-9.811958,0.002361,-0.000144,0.000544,24.750,0.000000,0.000000
20605,0.951089,0.016600,0.135732,0.002369,-0.163184,0.274633,-9.790409,0.002337,-0.002273,-0.002657,24.750,0.000000,0.000000
20611,0.951571,0.016608,0.080308,0.001402,-0.191915,0.224353,-9.768861,0.003379,-0.000120,-0.002631,24.750,0.000000,0.000000
20617,0.951976,0.016615,0.067626,0.001180,-0.163184,0.245902,-9.804775,0.001215,-0.001184,0.000591,24.750,0.000000,0.000000
20623,0.951557,0.016608,-0.069974,-0.001221,-0.156001,0.260267,-9.790409,-0.000928,0.000959,-0.000480,24.750,0.000000,0.000000
20629,0.952452,0.016623,0.149197,0.002604,-0.170367,0.267450,-9.783226,-0.003050,-0.002247,-0.001540,24.750,0.000000,0.000000
20635,0.953142,0.016635,0.114993,0.002007,-0.156001,0.253085,-9.754495,-0.001954,-0.002224,-0.001525,24.750,0.000000,0.000000
20641,0.952558,0.016625,-0.097259,-0.001697,-0.170367,0.253085,-9.725763,-0.004065,0.002059,-0.000444,24.750,0.000000,0.000000
20647,0.951444,0.016606,-0.185678,-0.003241,-0.184732,0.253085,-9.797592,-0.004024,0.004169,-0.001505,24.750,0.000000,0.000000
20653,0.951594,0.016608,0.025044,0.000437,-0.170367,0.274633,-9.783226,-0.000788,-0.000134,0.000640,24.750,0.000000,0.000000
20659,0.951599,0.016609,0.000818,0.000014,-0.134452,0.253085,-9.768861,-0.002911,-0.001198,0.001699,24.750,0.000000,0.000000
20665,0.951799,0.016612,0.033315,0.000581,-0.148818,0.245902,-9.783226,-0.003947,-0.001186,0.001682,24.750,0.000000,0.000000
20671,0.951674,0.016610,-0.020882,-0.000364,-0.177550,0.202805,-9.790409,-0.000712,0.000957,0.000600,24.750,0.000000,0.000000
20677,0.951730,0.016611,0.009320,0.000163,-0.163184,0.245902,-9.732946,0.000361,-0.000118,0.000594,24.750,0.000000,0.000000
20683,0.951986,0.016615,0.042742,0.000746,-0.177550,0.253085,-9.776044,-0.000708,-0.000117,-0.000477,24.750,0.000000,0.000000
20689,0.952024,0.016616,0.006261,0.000109,-0.163184,0.238719,-9.804775,0.000364,-0.000116,0.000593,24.750,0.000000,0.000000
20695,0.952169,0.016618,0.024226,0.000423,-0.170367,0.260267,-9.811958,-0.002835,-0.000115,-0.000478,24.750,0.000000,0.000000
20701,0.952040,0.016616,-0.021433,-0.000374,-0.177550,0.245902,-9.768861,-0.002807,0.000952,0.001657,24.750,0.000000,0.000000
20707,0.951693,0.016610,-0.057879,-0.001010,-0.134452,0.238719,-9.725763,0.000417,-0.000123,0.000575,24.750,0.000000,0.000000
20713,0.951328,0.016604,-0.060956,-0.001064,-0.213464,0.296182,-9.783226,-0.003848,0.003074,0.002700,24.750,0.000000,0.000000
20719,0.950288,0.016586,-0.173245,-0.003024,-0.163184,0.288999,-9.776044,-0.001679,0.003043,0.000542,24.750,0.000000,0.000000
20725,0.949846,0.016578,-0.073602,-0.001285,-0.177550,0.267450,-9.783226,-0.002728,0.001948,-0.001594,24.750,0.000000,0.000000
20731,0.949763,0.016577,-0.013820,-0.000241,-0.177550,0.267450,-9.768861,0.003691,0.000863,0.000553,24.750,0.000000,0.000000
20737,0.949936,0.016580,0.028797,0.000503,-0.170367,0.224353,-9.783226,0.004720,-0.000211,0.001613,24.750,0.000000,0.000000
20743,0.949785,0.016577,-0.025275,-0.000441,-0.170367,0.209987,-9.761678,-0.000654,0.000856,-0.002665,24.750,0.000000,0.000000
20749,0.949523,0.016572,-0.043649,-0.000762,-0.163184,0.267450,-9.811958,0.002549,0.000848,-0.002638,24.750,0.000000,0.000000
20755,0.950384,0.016587,0.143487,0.002504,-0.191915,0.209987,-9.732946,0.001458,-0.001291,0.001650,24.750,0.000000,0.000000
20761,0.950686,0.016593,0.050408,0.000880,-0.177550,0.238719,-9.776044,0.001443,-0.000213,-0.001563,24.750,0.000000,0.000000
20767,0.951160,0.016601,0.079010,0.001379,-0.163184,0.231536,-9.776044,0.000363,-0.001276,-0.002612,24.750,0.000000,0.000000
20773,0.950835,0.016595,-0.054179,-0.000946,-0.134452,0.231536,-9.754495,0.002490,-0.000198,0.000610,24.750,0.000000,0.000000
20779,0.950529,0.016590,-0.050960,-0.000889,-0.163184,0.253085,-9.797592,0.003531,0.000869,0.001669,24.750,0.000000,0.000000
20785,0.950456,0.016589,-0.012255,-0.000214,-0.127270,0.209987,-9.797592,0.001365,-0.001270,0.001652,24.750,0.000000,0.000000
20791,0.950705,0.016593,0.041515,0.000725,-0.148818,0.296182,-9.725763,0.000286,-0.001258,0.000570,24.750,0.000000,0.000000
20797,0.950208,0.016584,-0.082763,-0.001444,-0.148818,0.209987,-9.811958,0.000283,0.000886,-0.000501,24.750,0.000000,0.000000
20803,0.949892,0.016579,-0.052774,-0.000921,-0.134452,0.224353,-9.754495,-0.001850,-0.000189,-0.000496,24.750,0.000000,0.000000
20809,0.950030,0.016581,0.023052,0.000402,-0.191915,0.209987,-9.747313,-0.002897,0.000879,-0.001556,24.750,0.000000,0.000000
20815,0.949591,0.016573,-0.073158,-0.001277,-0.177550,0.238719,-9.790409,0.001393,0.001935,-0.001540,24.750,0.000000,0.000000
20821,0.950374,0.016587,0.130467,0.002277,-0.184732,0.217170,-9.768861,0.001379,-0.001280,-0.002590,24.750,0.000000,0.000000
20827,0.951609,0.016609,0.205848,0.003593,-0.191915,0.296182,-9.797592,0.001365,-0.002333,-0.002564,24.750,0.000000,0.000000
20833,0.951792,0.016612,0.030576,0.000534,-0.170367,0.253085,-9.747313,0.002417,-0.000179,-0.000408,24.750,0.000000,0.000000
20839,0.953199,0.016636,0.234361,0.004090,-0.206281,0.231536,-9.797592,0.002393,-0.002307,-0.000404,24.750,0.000000,0.000000
20845,0.953980,0.016650,0.130200,0.002272,-0.163184,0.217170,-9.797592,-0.000827,-0.002284,0.000665,24.750,0.000000,0.000000
20851,0.953373,0.016640,-0.101101,-0.001765,-0.141635,0.217170,-9.732946,-0.000819,0.000934,-0.000407,24.750,0.000000,0.000000
20857,0.953710,0.016645,0.056225,0.000981,-0.156001,0.238719,-9.754495,-0.000811,-0.001206,-0.001468,24.750,0.000000,0.000000
20863,0.954425,0.016658,0.119119,0.002079,-0.184732,0.245902,-9.768861,0.001328,-0.001194,0.000677,24.750,0.000000,0.000000
